Wavelength,Flux
3989.333698,2.225841014e-15
3990.832,2.219743859e-15
3992.330302,2.217702933e-15
3993.828604,2.215662219e-15
3995.326906,2.22082912e-15
3996.825208,2.225996868e-15
3998.32351,2.222009672e-15
3999.821812,2.218021417e-15
4001.320114,2.227568114e-15
4002.818416,2.237116293e-15
4004.316718,2.242756474e-15
4005.81502,2.248396231e-15
4007.313322,2.275276186e-15
4008.811624,2.302158471e-15
4010.309926,2.333054421e-15
4011.808228,2.363950795e-15
4013.30653,2.372134404e-15
4014.804832,2.380315471e-15
4016.303134,2.42467501e-15
4017.801436,2.469038996e-15
4019.299738,2.518241658e-15
4020.79804,2.567444955e-15
4022.296342,2.587636949e-15
4023.794644,2.607825556e-15
4025.292946,2.702035525e-15
4026.791248,2.796254176e-15
4028.28955,2.874520021e-15
4029.787852,2.952783959e-15
4031.286154,2.962787418e-15
4032.784456,2.972782619e-15
4034.282758,2.999713396e-15
4035.78106,3.026646291e-15
4037.279362,3.05296784e-15
4038.777664,3.079289389e-15
4040.275966,3.088132624e-15
4041.774268,3.096973531e-15
4043.27257,3.15118618e-15
4044.770872,3.205404336e-15
4046.269174,3.229415814e-15
4047.767476,3.253423481e-15
4049.265778,3.176456561e-15
4050.76408,3.09947736e-15
4052.262382,3.078085755e-15
4053.760684,3.056700714e-15
4055.258986,3.034654564e-15
4056.757288,3.012608202e-15
4058.25559,3.005445692e-15
4059.753892,2.998284875e-15
4061.252194,2.965554887e-15
4062.750496,2.932821722e-15
4064.248798,2.892061014e-15
4065.7471,2.851299459e-15
4067.245402,2.835292231e-15
4068.743704,2.819288179e-15
4070.242006,2.804532018e-15
4071.740308,2.78977628e-15
4073.23861,2.762822421e-15
4074.736912,2.735867292e-15
4076.235214,2.701481142e-15
4077.733516,2.667094146e-15
4079.231818,2.657414677e-15
4080.73012,2.647738172e-15
4082.228422,2.590704268e-15
4083.726724,2.533664222e-15
4085.225026,2.518463157e-15
4086.723328,2.503267386e-15
4088.22163,2.470452694e-15
4089.719932,2.437635673e-15
4091.218234,2.416348676e-15
4092.716536,2.39506295e-15
4094.214838,2.338785234e-15
4095.71314,2.282503071e-15
4097.211442,2.250318784e-15
4098.709744,2.218137461e-15
4100.208046,2.193172859e-15
4101.706348,2.168209104e-15
4103.20465,2.15386206e-15
4104.702952,2.139516286e-15
4106.201254,2.088928302e-15
4107.699556,2.038335448e-15
4109.197858,2.024491753e-15
4110.69616,2.010652929e-15
4112.194462,1.994419966e-15
4113.692764,1.97818658e-15
4115.191066,1.947857718e-15
4116.689368,1.91752695e-15
4118.18767,1.885405767e-15
4119.685972,1.853284372e-15
4121.184274,1.830885644e-15
4122.682576,1.808488399e-15
4124.180878,1.778823611e-15
4125.67918,1.749157659e-15
4127.177482,1.743973182e-15
4128.675784,1.738791881e-15
4130.174086,1.724276595e-15
4131.672388,1.709760144e-15
4133.17069,1.674928456e-15
4134.668992,1.640094014e-15
4136.167294,1.634112903e-15
4137.665596,1.628135815e-15
4139.163898,1.603846086e-15
4140.6622,1.579553922e-15
4142.160502,1.556435852e-15
4143.658804,1.533317993e-15
4145.157106,1.559592744e-15
4146.655408,1.58587427e-15
4148.15371,1.561352349e-15
4149.652012,1.536823545e-15
4151.150314,1.535168125e-15
4152.648616,1.53351567e-15
4154.146918,1.538381662e-15
4155.64522,1.543248396e-15
4157.143522,1.547999827e-15
4158.641824,1.552751259e-15
4160.140126,1.549098535e-15
4161.638428,1.545444541e-15
4163.13673,1.561408571e-15
4164.635032,1.577375248e-15
4166.133334,1.560873458e-15
4167.631636,1.544367221e-15
4169.129938,1.564466254e-15
4170.62824,1.584570369e-15
4172.126542,1.60507926e-15
4173.624844,1.625588257e-15
4175.123146,1.644504514e-15
4176.621448,1.663420454e-15
4178.11975,1.652274348e-15
4179.618052,1.6411239e-15
4181.116354,1.634618899e-15
4182.614656,1.628114533e-15
4184.112958,1.607211454e-15
4185.61126,1.586306257e-15
4187.109562,1.597344579e-15
4188.607864,1.608387453e-15
4190.106166,1.59372616e-15
4191.604468,1.579061161e-15
4193.10277,1.570068318e-15
4194.601072,1.561076216e-15
4196.099374,1.553367052e-15
4197.597676,1.545658099e-15
4199.095978,1.528853812e-15
4200.59428,1.512048149e-15
4202.092582,1.517614426e-15
4203.590884,1.523183774e-15
4205.089186,1.510966912e-15
4206.587488,1.498747508e-15
4208.08579,1.474464344e-15
4209.584092,1.450179486e-15
4211.082394,1.464816745e-15
4212.580696,1.479459721e-15
4214.078998,1.479342619e-15
4215.5773,1.479223293e-15
4217.075602,1.454924141e-15
4218.573904,1.430621495e-15
4220.072206,1.418794904e-15
4221.570508,1.406970006e-15
4223.06881,1.446856682e-15
4224.567112,1.486751087e-15
4226.065414,1.510492679e-15
4227.563716,1.534232048e-15
4229.062018,1.530119703e-15
4230.56032,1.526003229e-15
4232.058622,1.524324621e-15
4233.556924,1.522646543e-15
4235.055226,1.555881045e-15
4236.553528,1.589120842e-15
4238.05183,1.61179369e-15
4239.550132,1.634465056e-15
4241.048434,1.645659867e-15
4242.546736,1.656852984e-15
4244.045038,1.692445944e-15
4245.54334,1.728042504e-15
4247.041642,1.742188271e-15
4248.539944,1.756330863e-15
4250.038246,1.774133907e-15
4251.536548,1.791937375e-15
4253.03485,1.818191161e-15
4254.533152,1.844446218e-15
4256.031454,1.845989724e-15
4257.529756,1.84752963e-15
4259.028058,1.841184506e-15
4260.52636,1.834838112e-15
4262.024662,1.847896607e-15
4263.522964,1.860958278e-15
4265.021266,1.87169315e-15
4266.519568,1.882427599e-15
4268.01787,1.905395744e-15
4269.516172,1.928365796e-15
4271.014474,1.923468039e-15
4272.512776,1.918566048e-15
4274.011078,1.921114347e-15
4275.50938,1.923663704e-15
4277.007682,1.91426672e-15
4278.505984,1.904867831e-15
4280.004286,1.906215037e-15
4281.502588,1.907563725e-15
4283.00089,1.909235133e-15
4284.499192,1.910906541e-15
4285.997494,1.895166551e-15
4287.495796,1.879423597e-15
4288.994098,1.86616139e-15
4290.4924,1.852899395e-15
4291.990702,1.851674374e-15
4293.489004,1.850451258e-15
4294.987306,1.823215126e-15
4296.485608,1.795974546e-15
4297.98391,1.774748218e-15
4299.482212,1.753522843e-15
4300.980514,1.7753368e-15
4302.478816,1.797157639e-15
4303.977118,1.793228465e-15
4305.47542,1.789295056e-15
4306.973722,1.787151216e-15
4308.472024,1.785007587e-15
4309.970326,1.780209145e-15
4311.468628,1.775410492e-15
4312.96693,1.774737312e-15
4314.465232,1.774064768e-15
4315.963534,1.758797423e-15
4317.461836,1.743527854e-15
4318.960138,1.760646919e-15
4320.45844,1.777771173e-15
4321.956742,1.81173317e-15
4323.455044,1.845697921e-15
4324.953346,1.854442901e-15
4326.451648,1.863184069e-15
4327.94995,1.87406696e-15
4329.448252,1.884950063e-15
4330.946554,1.894174675e-15
4332.444856,1.903399076e-15
4333.943158,1.88844725e-15
4335.44146,1.873491613e-15
4336.939762,1.874100842e-15
4338.438064,1.874712611e-15
4339.936366,1.880875199e-15
4341.434668,1.887038635e-15
4342.93297,1.881957072e-15
4344.431272,1.876873392e-15
4345.929574,1.845395742e-15
4347.427876,1.813913433e-15
4348.926178,1.825836269e-15
4350.42448,1.837766305e-15
4351.922782,1.870821554e-15
4353.421084,1.903880614e-15
4354.919386,1.923575189e-15
4356.417688,1.943267646e-15
4357.91599,1.943408254e-15
4359.414292,1.943545473e-15
4360.912594,1.92239506e-15
4362.410896,1.901240836e-15
4363.909198,1.917772802e-15
4365.4075,1.934311332e-15
4366.905802,1.909532018e-15
4368.404104,1.884745928e-15
4369.902406,1.89796663e-15
4371.400708,1.911193473e-15
4372.89901,1.909597028e-15
4374.397312,1.907998041e-15
4375.895614,1.914846515e-15
4377.393916,1.921696258e-15
4378.892218,1.913867768e-15
4380.39052,1.906036737e-15
4381.888822,1.878730935e-15
4383.387124,1.851421958e-15
4384.885426,1.867324578e-15
4386.383728,1.88323461e-15
4387.88203,1.885346051e-15
4389.380332,1.887454951e-15
4390.878634,1.888586376e-15
4392.376936,1.889717588e-15
4393.875238,1.875142269e-15
4395.37354,1.860564408e-15
4396.871842,1.859375809e-15
4398.370144,1.858189751e-15
4399.868446,1.856685844e-15
4401.366748,1.855181937e-15
4402.86505,1.82958206e-15
4404.363352,1.80397816e-15
4405.861654,1.820495091e-15
4407.359956,1.837019222e-15
4408.858258,1.831747924e-15
4410.35656,1.826472814e-15
4411.854862,1.82302539e-15
4413.353164,1.819578178e-15
4414.851466,1.802978238e-15
4416.349768,1.786375969e-15
4417.84807,1.776332064e-15
4419.346372,1.766289218e-15
4420.844674,1.74715432e-15
4422.342976,1.728017834e-15
4423.841278,1.715761373e-15
4425.33958,1.703506183e-15
4426.837882,1.67791467e-15
4428.336184,1.652320723e-15
4429.834486,1.651024974e-15
4431.332788,1.649733566e-15
4432.83109,1.625695089e-15
4434.329392,1.601652482e-15
4435.827694,1.578909224e-15
4437.325996,1.556166178e-15
4438.824298,1.560886692e-15
4440.3226,1.565612078e-15
4441.820902,1.568754146e-15
4443.319204,1.571895897e-15
4444.817506,1.576495286e-15
4446.315808,1.581094887e-15
4447.81411,1.575181432e-15
4449.312412,1.569266072e-15
4450.810714,1.566268634e-15
4452.309016,1.563271831e-15
4453.807318,1.574271507e-15
4455.30562,1.58527383e-15
4456.803922,1.594543017e-15
4458.302224,1.603811993e-15
4459.800526,1.62635154e-15
4461.298828,1.648893522e-15
4462.79713,1.638011795e-15
4464.295432,1.627123822e-15
4465.793734,1.623232129e-15
4467.292036,1.619341813e-15
4468.790338,1.657623573e-15
4470.28864,1.695913167e-15
4471.786942,1.715775667e-15
4473.285244,1.735634778e-15
4474.783546,1.743809069e-15
4476.281848,1.751981243e-15
4477.78015,1.782170874e-15
4479.278452,1.812364634e-15
4480.776754,1.82729126e-15
4482.275056,1.842215345e-15
4483.773358,1.898862156e-15
4485.27166,1.955516801e-15
4486.769962,1.966800339e-15
4488.268264,1.978075406e-15
4489.766566,2.035656918e-15
4491.264868,2.093247112e-15
4492.76317,2.131517754e-15
4494.261472,2.169784797e-15
4495.759774,2.206291917e-15
4497.258076,2.242798402e-15
4498.756378,2.272018074e-15
4500.25468,2.301236475e-15
4501.752982,2.354024627e-15
4503.251284,2.406817226e-15
4504.749586,2.473035298e-15
4506.247888,2.53925591e-15
4507.74619,2.592134483e-15
4509.244492,2.645010514e-15
4510.742794,2.715295191e-15
4512.241096,2.785583255e-15
4513.739398,2.83984228e-15
4515.2377,2.894098128e-15
4516.736002,2.948879349e-15
4518.234304,3.003660781e-15
4519.732606,3.036153601e-15
4521.230908,3.068641973e-15
4522.72921,3.130868401e-15
4524.227512,3.193100547e-15
4525.725814,3.262064276e-15
4527.224116,3.331029275e-15
4528.722418,3.398909648e-15
4530.22072,3.46678981e-15
4531.719022,3.501634416e-15
4533.217324,3.536472457e-15
4534.715626,3.572957343e-15
4536.213928,3.609442016e-15
4537.71223,3.671242811e-15
4539.210532,3.733048687e-15
4540.708834,3.728148602e-15
4542.207136,3.723235811e-15
4543.705438,3.787574316e-15
4545.20374,3.851926373e-15
4546.702042,3.850087465e-15
4548.200344,3.848235851e-15
4549.698646,3.854858801e-15
4551.196948,3.86148387e-15
4552.69525,3.889015829e-15
4554.193552,3.916552023e-15
4555.691854,3.897625071e-15
4557.190156,3.878689226e-15
4558.688458,3.911787886e-15
4560.18676,3.944896286e-15
4561.685062,3.967952946e-15
4563.183364,3.991007066e-15
4564.681666,4.030495742e-15
4566.179968,4.069987806e-15
4567.67827,4.110957519e-15
4569.176572,4.151927232e-15
4570.674874,4.136362578e-15
4572.173176,4.120786913e-15
4573.671478,4.168099209e-15
4575.16978,4.21542421e-15
4576.668082,4.271110697e-15
4578.166384,4.326799302e-15
4579.664686,4.327438388e-15
4581.162988,4.328066463e-15
4582.66129,4.35975566e-15
4584.159592,4.391451209e-15
4585.657894,4.361295565e-15
4587.156196,4.33112764e-15
4588.654498,4.338982176e-15
4590.1528,4.34684476e-15
4591.651102,4.36856819e-15
4593.149404,4.390294585e-15
4594.647706,4.363427547e-15
4596.146008,4.336550345e-15
4597.64431,4.341408502e-15
4599.142612,4.346273436e-15
4600.640914,4.375314384e-15
4602.139216,4.404360415e-15
4603.637518,4.423223838e-15
4605.13582,4.442084721e-15
4606.634122,4.43881475e-15
4608.132424,4.435540121e-15
4609.630726,4.428510594e-15
4611.129028,4.421480221e-15
4612.62733,4.413765021e-15
4614.125632,4.406049398e-15
4615.623934,4.451873034e-15
4617.122236,4.49770768e-15
4618.620538,4.544992871e-15
4620.11884,4.592278062e-15
4621.617142,4.625722734e-15
4623.115444,4.659164442e-15
4624.613746,4.688722504e-15
4626.112048,4.718279719e-15
4627.61035,4.717123519e-15
4629.108652,4.715960966e-15
4630.606954,4.764108013e-15
4632.105256,4.812265224e-15
4633.603558,4.835168571e-15
